Y,ID,Operator,Date,Priority,Price,Speed,Duration,Temp,Location,Agreed,State,Class,Surface,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30
19.84077227,D57,TX,7/02/2019,Low,Cheap,Medium,Short,Hot,Steam plant,No,Checked,Plastic,Smooth,10.41550087,6.236019868,5.847577715,349.0832432,12.67005761,0.25754508,4.106139357,367.2458084,6.571744111,5.411361911,322.8117401,47.3482368,35.69289131,44.94401193,40.69253304,339.614258,43.28621029,45.71827118,47.15377836,45.69578987,3.565105344,344.9435352,3.77719456,330.3949166,4.061751444,24.94105763,8.785750538,334.4408388,19.5618479,-1.893341902
15.07052363,D58,TX,14/02/2019,Medium,Cheap,Fast,Short,Warm,Steam plant,No,Under review,Ceramic,Textured,13.17451071,17.57208323,16.82092223,363.6773024,9.376147255,14.14627364,11.57973549,340.42394,10.13788418,17.89100363,345.0713225,43.66765049,46.70744754,41.83785646,57.31237459,337.002026,65.55248204,44.69597721,54.23614366,50.77107219,13.26705532,328.1318125,26.38793872,359.8065985,25.67094002,27.82964393,51.96662098,321.5872654,18.31849602,11.00260941
9.15443157,D59,TX,21/02/2019,Medium,Expensive,Medium,Very Long,Warm,Storage tanks,No,Checked,Plastic,Textured,36.08664729,30.02051504,36.30616767,356.0817532,36.82371231,34.1511416,39.97157554,344.1112495,32.21569568,35.79343909,368.1155932,40.58939996,50.0075509,65.86982123,26.57704773,356.6705112,46.58383801,36.57771874,43.59184116,38.26733553,-17.70349572,355.9215136,-15.01635605,329.0982686,-12.03958546,0.000518475,-16.53731856,340.7993081,-8.64190083,5.783001109
21.73955764,D60,TX,1/03/2019,Medium,Expensive,Medium,Short,Warm,Storage tanks,Yes,Uncertain,Metal,Rough,24.47417416,27.85853535,22.75479103,326.1202746,33.08393789,27.87968769,23.07775955,340.7435324,14.14611088,33.14878819,362.5153042,83.04691786,82.15984859,71.13912901,52.19637481,326.8457971,89.45210608,77.43522134,91.58850024,88.73094709,64.91213284,354.106725,78.90445955,335.5464097,63.8970046,39.8478827,63.03630286,328.9389967,69.80303098,57.83037544
21.59303202,D61,TX,8/03/2019,Medium,Expensive,Fast,Long,Warm,Storage tanks,Yes,Under review,Ceramic,Textured,34.20252025,21.38013977,16.494608,365.4799855,24.99966506,NA,16.68707681,354.1252623,23.52548452,13.99160282,342.9704741,74.82576292,75.69369109,79.95447598,79.6568717,341.0825463,63.860969,73.86156767,65.77986039,68.35220997,-17.73000789,365.5560869,-18.3104284,351.6100475,-18.70063976,-2.551981692,-9.436282533,361.9856067,-3.088460892,-23.41853075
12.54274945,D62,TX,15/03/2019,Medium,Expensive,Medium,Very Long,Warm,Control room,Yes,Uncertain,Wooden,Rough,14.72688616,13.26237228,17.2007979,337.8696759,13.83508994,NA,8.735600574,345.7161209,15.44899044,3.025707773,347.1668952,102.8310139,114.5042223,104.9986621,92.03173735,350.2487955,103.5021291,108.1499781,99.18383364,96.59287052,-35.40478887,332.6448284,-49.62566842,350.6964217,-31.96491007,-26.74790478,-55.86832913,342.4592355,-60.31372082,-45.18453298
13.36747453,D63,TX,21/03/2019,Low,Expensive,Fast,Short,Warm,Control room,Yes,Checked,Wooden,Rough,10.7775913,22.16300956,17.81041413,331.7868623,15.64192033,9.149025482,18.05969881,356.347993,19.04848807,14.52227406,348.6005397,97.75890827,116.0482616,93.40371781,89.26986418,355.7334831,94.84181689,72.3628123,93.19273093,108.6008976,15.94339935,361.1898189,8.953010021,366.1418322,4.605181169,-4.433741202,16.99641146,343.3174135,-8.070991118,4.693399024
14.91941749,D64,TX,29/03/2019,High,Expensive,Fast,Short,Warm,Control room,No,Under review,Plastic,Smooth,7.545385171,7.562973637,11.29816162,332.1667264,4.459855669,8.421681197,10.82614957,349.5359139,0.308578341,9.027963791,360.5604846,49.8345195,47.87259047,35.24844859,46.91526175,324.5399499,49.6244679,56.12929829,50.44041313,59.2630448,-39.02500388,368.6374553,-32.94294865,348.3673061,-22.59669288,-51.04725391,-44.86100351,369.5242161,-36.53036353,-37.9610164
27.67965788,D65,TX,4/04/2019,Low,Expensive,Medium,Long,Warm,Control room,Yes,Under review,Plastic,Rough,24.32566496,31.3484343,39.48413353,365.9103627,33.05854339,37.91058031,37.19098967,322.9116582,33.57190249,32.20112606,338.6297733,68.96948079,63.21766931,65.34184913,55.27786648,366.0654496,68.57951068,54.86825453,87.31942915,76.47988735,69.54540631,320.0544136,64.98452974,321.6643508,58.97567962,50.59112194,54.7555819,358.0796302,98.08922155,65.3497635
14.23973285,D66,TX,12/04/2019,Medium,Expensive,Medium,Short,Hot,Storage tanks,No,Checked,Wooden,Rough,8.659284728,10.07143478,0.184735272,327.518057,5.925957653,12.93685829,9.292955415,325.9977975,12.85732469,15.19793652,357.2430682,45.65033359,35.86936871,54.49245021,36.60143318,324.1058436,31.80311553,31.93155723,61.10499077,37.53144376,-19.27561106,336.8938587,-9.451617577,331.1053401,-46.4921329,-26.35330546,-38.26939168,330.8906797,-3.325406778,-0.273364187
21.79214677,D67,TX,19/04/2019,High,Cheap,Fast,Short,Warm,Steam plant,Yes,Checked,Wooden,Rough,26.34339316,25.59268537,32.13166864,357.080313,27.35062739,36.77461048,30.22765127,327.6470035,32.37685242,24.79243613,326.8491995,58.66982238,63.5318852,43.17010127,53.11240925,369.0944224,52.66181491,52.85762519,48.31325638,71.17860292,75.20317951,345.2811064,61.63260181,368.6318037,67.2533834,47.53821541,46.68065438,322.9298927,76.03399491,78.00823061
26.08250503,D68,TX,25/04/2019,High,Expensive,Medium,Long,Warm,Control room,No,Checked,Ceramic,Textured,25.71530569,21.93684502,26.20088543,328.2922157,21.47657868,NA,16.10318015,324.7383088,15.73269099,22.94343394,354.8973712,81.10694145,94.08257983,82.02300203,86.12101675,368.7034173,91.4919978,81.8974104,104.2528156,93.16541389,34.67170137,321.1349971,45.07870159,337.5293935,48.30108411,53.44865677,39.0043202,353.613876,63.1925537,67.27331121
10.08870375,D69,TX,3/05/2019,Low,Expensive,Fast,Short,Warm,Control room,Yes,Uncertain,Wooden,Textured,11.01083775,10.01184328,8.603969492,326.3286717,5.161718555,4.56970725,14.29991027,340.5809597,17.97274503,16.97796062,343.0827922,54.94992518,33.56079495,39.55147018,58.80431057,355.2208623,30.80675077,48.42761042,52.64383466,45.61348137,19.41776386,358.7173573,33.80236146,326.5104046,8.218827153,47.63220751,36.79169587,364.6261193,49.3011916,20.35538689
18.92687099,D70,TX,9/05/2019,Medium,Expensive,Medium,Short,Warm,Storage tanks,No,Checked,Ceramic,Smooth,0.074104462,6.952788834,8.737269156,329.1526971,8.441047372,8.763031811,14.28840978,330.6372595,5.378103598,6.447709404,327.9992024,87.75312078,59.77088797,67.47382162,73.25117001,320.3100017,68.41574596,64.87883128,76.9009299,72.56856647,45.09138774,351.535201,55.02626909,366.6134479,71.56317701,67.69554423,58.45108753,352.1154074,52.55199727,45.03115034
14.03134773,D71,TX,16/05/2019,Medium,Cheap,Medium,Short,Hot,Control room,Yes,Uncertain,Wooden,Textured,-4.245873019,4.332779255,0.6290934,331.7804491,-3.39140541,-2.100391845,-8.654015831,323.5594801,-4.565433961,6.370252337,324.7189714,33.32543901,46.32868377,35.17452557,25.98728759,355.4345522,16.98590287,19.02334963,38.28861293,39.58519728,105.0828634,363.0596224,69.91743721,349.3922417,95.51074751,92.71875979,114.174858,334.2867698,104.9578113,90.7360223
15.00970344,D72,TX,23/05/2019,High,Cheap,Slow,Short,Hot,Control room,No,Uncertain,Ceramic,Smooth,8.328729152,7.345576114,14.14829348,324.8204811,12.50602141,12.45836303,2.346089147,367.8024842,13.58513791,5.540463012,336.9224778,53.36766556,51.71611525,49.85842337,76.3885115,356.1380516,63.29127221,74.7674777,46.2883089,56.80098167,22.65126024,337.5573345,41.39441615,351.2257012,16.05247121,23.75957633,43.00170921,355.218989,55.59080019,16.8618854
20.57986193,D73,TX,31/05/2019,Medium,Expensive,Slow,Long,Warm,Storage tanks,No,Uncertain,Wooden,Rough,7.712393245,9.755269521,13.93427895,323.7173354,13.05756961,14.34621204,6.36913914,363.4377207,19.30241337,7.672402254,343.1278073,70.92151712,68.59224028,68.47471943,84.20886113,332.8905252,67.8551624,61.60212057,53.0029076,87.19556528,56.61517386,343.6274241,79.00702929,334.0997742,53.26567799,86.29145797,71.55336195,335.8294656,68.06415074,54.02753692
19.28819789,D74,TX,7/06/2019,Medium,Expensive,Fast,Short,Cold,Control room,No,Under review,Wooden,Textured,32.8107349,41.84553989,34.92970804,327.9951133,33.16061798,32.19878375,30.74820059,323.6379845,32.00738893,25.78944277,357.6612859,75.13319746,83.39680092,85.47054155,75.96072531,343.7669244,84.02592839,81.1638875,77.28134779,87.18326571,16.23970254,339.4015955,14.91646977,338.1608228,15.50505896,29.10844222,16.96906126,359.8125435,30.18950086,40.94566806
17.62468154,D75,TX,13/06/2019,High,Expensive,Medium,Short,Hot,Control room,No,Uncertain,Ceramic,Rough,5.718727069,6.771933449,7.758705864,365.021318,-4.464776598,1.487879864,6.97231093,323.4917642,-2.653409001,4.772362999,349.2252014,88.77871254,82.87914756,83.09552717,96.17268251,330.8095013,83.13104683,95.2371147,85.68320702,100.810696,55.99462072,355.227656,65.8002848,340.3302891,80.78322562,70.2948299,64.70932526,355.5934205,80.20110511,50.36229431
18.45055687,G10012,IK,21/06/2019,Low,NA,Fast,NA,Warm,Storage tanks,Yes,Checked,Ceramic,Smooth,30.98484946,28.57293185,25.33356663,26.6875163,NA,NA,13.73262268,20.78318335,NA,29.87027084,104.6067834,88.08582706,104.6727422,83.05118203,105.1188865,99.05347181,99.0659377,97.27698481,83.64635086,95.5808035,29.4908981,0.943253329,-1.98594408,-3.872542932,4.809955499,-1.422513358,38.61931241,NA,-9.989254147,15.6706332
29.01596123,G10013,IK,28/06/2019,Medium,Cheap,Fast,Long,Hot,Steam plant,No,Under review,Wooden,Smooth,16.68033288,15.05925057,23.90634098,14.93213398,19.75121673,NA,12.03589293,21.48402683,11.41258189,14.05106035,48.7054028,42.09613796,65.5331098,32.1762577,56.06076271,42.36994885,38.39337089,52.54580762,51.43392846,36.68903191,24.47931668,3.849857904,-3.218495133,3.460549316,13.23570494,16.34819649,11.66904526,-22.19930142,1.499178451,14.05026648
22.61299517,G10014,IK,5/07/2019,High,Expensive,Medium,Very Long,Warm,Steam plant,Yes,Under review,Wooden,Textured,35.75721271,28.33836026,36.06613208,26.8670171,37.06417563,36.66072464,26.02537267,30.96069032,31.26476247,30.07912203,103.6211141,107.0153824,98.86236721,91.12656654,88.09689043,104.4925713,109.0502406,94.98895277,84.58953625,81.36738094,90.08325936,79.79336105,71.30740441,82.07423286,75.34608398,79.7321478,86.72687701,91.60700285,82.06173424,90.64507688
17.90646681,G10015,IK,11/07/2019,Medium,Expensive,NA,Short,Hot,Storage tanks,Yes,Under review,Metal,Rough,NA,NA,9.909890555,NA,7.434384577,8.980516993,7.415558722,11.15467019,6.289519378,8.725582126,101.3665468,91.12359639,98.27564685,119.8431185,108.5964878,114.6875839,95.92747301,83.47620208,NA,89.99137,12.4932521,10.56851669,11.25744006,-0.231592052,12.59054541,9.552822523,-3.250937395,-8.659192076,9.201548345,-1.16229938
14.2264341,G10016,HN,19/07/2019,High,Expensive,Medium,Very Long,Cold,Storage tanks,No,Under review,Plastic,Rough,28.88454099,19.05442866,22.38545902,27.71713822,36.87315655,NA,23.7262475,22.46868231,25.05248462,29.82488089,75.04645366,77.6920331,61.86707998,58.30401507,56.37514129,72.14399328,72.04519648,82.36600627,66.28795904,76.18729427,30.06697809,3.103142905,27.770101,6.109804932,24.30441948,11.60888738,20.49949353,-3.004600345,13.31815447,15.01770521
23.94511081,G10017,OL,26/07/2019,Medium,Expensive,Fast,Long,Hot,Storage tanks,Yes,Uncertain,Ceramic,Smooth,12.94719621,15.69490728,23.7993786,14.92909339,22.47290577,NA,17.42296065,13.91185603,17.81937311,25.01761142,67.58273177,64.62543172,61.61886075,66.12331793,63.94328573,63.94823622,59.62142567,46.6951387,61.73915975,64.17476036,65.38587158,50.37290147,60.11044993,57.1023699,87.40905433,58.70446816,50.27863611,30.32896707,60.32210958,40.99573202
3.384940877,G10018,OL,2/08/2019,Medium,Expensive,Medium,Very Long,Warm,Storage tanks,Yes,Checked,NA,Rough,18.94113308,2.317892375,17.15916357,9.16211791,10.78568386,12.98609117,17.51006547,4.225010481,13.58814992,15.77550522,36.14255603,NA,45.29640523,34.09958966,NA,35.74311515,NA,34.20168235,48.05597055,42.64010937,NA,83.36484767,66.40524246,73.32927298,59.17454174,75.38524823,64.46539987,83.20351015,63.16781,84.46444479
18.13167363,G10019,IK,8/08/2019,High,Fair,Fast,Long,Hot,Storage tanks,Yes,Under review,Wooden,Textured,-4.038583853,8.775012493,7.325664477,3.03899283,-0.819079536,11.49659643,3.323109854,-1.737008539,8.311482924,-4.103122164,39.38775918,42.81422785,56.08643684,44.74543964,40.93151578,45.22807691,49.71248259,76.94853816,54.89464807,52.38313719,-18.85514808,-25.45362315,-16.36586291,-12.61697147,-45.99706208,-43.90817936,-15.84791477,-16.16713423,-26.36204379,-18.39182044
25.82716308,G10020,IK,15/08/2019,High,Expensive,Medium,Long,Warm,Steam plant,No,Checked,Ceramic,Rough,15.73472946,3.024942623,13.4812667,8.13448655,6.229173703,0.1538305,4.069409075,9.6091861,8.180308045,12.7423691,58.78685111,54.59680528,47.34769956,42.39621354,46.92418537,38.8371564,48.19654546,49.04975049,45.86548475,47.56519441,24.55773752,12.97908391,5.49744746,6.727031117,20.20159253,19.42723867,4.351884338,19.01240674,14.43738458,6.800710923
28.3870228,G10021,IK,22/08/2019,Medium,Fair,Fast,Long,Hot,Control room,Yes,Under review,Ceramic,Rough,46.74755606,39.64639414,42.10487876,33.90613235,40.93171967,40.65877755,34.86533376,39.97148204,30.95882705,32.89888205,86.85398112,88.33390682,90.33553449,79.22501636,91.89763276,95.10224739,93.6191939,85.56961021,59.25073699,97.02490902,-9.154623197,-17.25536758,-5.637669953,-12.10774945,-9.801550241,-24.44478743,-23.14409292,-5.20050028,-21.36063315,-21.45844351
16.91828953,G10022,IK,30/08/2019,High,Expensive,Slow,NA,Warm,Storage tanks,Yes,Uncertain,NA,Rough,NA,28.06662075,29.05297721,25.92390077,27.20027496,29.93306635,23.23238976,NA,25.44950096,28.16311667,79.88933462,100.939714,78.55503419,NA,66.7678383,85.40228659,74.4733378,85.64094371,80.97410506,74.44378298,21.5150195,38.54960272,23.97367647,26.27667717,28.54122546,34.34261025,39.160806,44.8847354,39.70755269,39.14607474
16.67174629,G10023,HN,5/09/2019,Low,Expensive,Fast,Short,Warm,Steam plant,No,Under review,Ceramic,Rough,14.22461333,9.603729923,16.0435537,15.35982471,5.767696279,NA,7.909763477,18.70958622,10.82821921,14.4809388,58.86747109,59.55628272,74.62662108,73.94227919,75.63369184,77.3239479,72.80499183,69.0831437,65.73443609,67.37098472,2.125151312,28.12396385,22.58481108,22.09337611,10.93774557,25.64447528,9.56604034,32.99682299,20.54193611,1.645917666
19.30399538,G10024,IK,12/09/2019,Low,Expensive,Fast,Short,Hot,Storage tanks,Yes,Under review,Wooden,Textured,32.58847367,28.66430021,40.02710259,34.75325226,39.31168951,36.7227341,44.74606355,40.31563262,39.59816633,44.81495823,64.01389807,60.4189373,68.15761421,65.37391881,70.74401829,67.42594322,70.03465478,48.21530468,52.82727139,56.56350777,-24.05402988,-46.46119193,-43.51115774,-34.18390174,-33.55787993,-51.18479689,-67.84416579,-45.27333785,-69.83900386,-39.02348816
20.20341993,G10025,HN,20/09/2019,High,Expensive,NA,NA,Cold,Storage tanks,Yes,Under review,Wooden,NA,NA,29.47753062,21.62828484,29.00313208,23.11587283,NA,21.10557178,27.66294709,19.69667933,23.06173558,84.09996634,79.04732324,86.35035446,88.07752682,96.73281021,NA,97.39285848,80.41838117,95.80593295,90.98992283,19.75337608,23.5129366,1.625221995,-0.406652793,7.451820238,0.896130039,13.09655729,6.973476647,10.12883854,10.32284951
13.72205237,G10026,IK,26/09/2019,Low,Expensive,Fast,Very Long,Hot,Steam plant,No,Under review,Wooden,Rough,33.58714629,34.93066624,42.57755139,24.96736924,32.2556049,35.31529965,39.70863576,38.40004149,44.86786775,38.21068214,62.21384103,80.69690812,73.92263576,77.82152248,54.88526666,59.99048886,74.62346525,75.57350141,65.47333373,69.95290117,23.92487967,18.17636405,-12.50605035,5.011906902,13.70706099,5.604818795,13.43799681,17.40877216,26.80668628,-2.147265599
20.55008076,G10027,IK,3/10/2019,Low,Cheap,Slow,Short,Hot,Steam plant,Yes,Uncertain,Ceramic,Smooth,11.18165906,11.9935974,3.325106114,8.955380996,13.80279441,10.3307031,8.831457405,11.61725294,22.48016742,7.53943128,81.91683027,97.82341301,87.73220876,92.38902002,83.03168285,67.90133535,72.79246852,83.65321692,91.48270507,86.17726124,-3.231897581,0.141747314,20.81239971,-11.61056,17.1918038,22.70268999,-7.219772448,9.476257792,-4.095788893,-8.716489239
3.484845021,G10028,IK,11/10/2019,Low,Fair,Slow,Short,Warm,Control room,Yes,Checked,Metal,Textured,7.817378254,8.39338049,1.833960748,1.592249449,10.3645303,6.780415408,-3.862079566,7.032706689,2.316274886,10.88176327,57.87642911,66.89608401,55.16580345,64.54236279,66.14841591,83.1617784,61.42766396,67.32517518,57.59986753,66.33984632,-68.74406178,-50.93420745,-22.5300752,-49.58677201,-33.78263439,-53.90756878,-49.35812594,-51.41433299,-44.29610583,-50.71146333
18.39011091,G10029,HN,18/10/2019,High,Expensive,Fast,Short,Warm,Control room,Yes,Under review,Ceramic,Rough,28.46457531,18.7565627,27.5182207,32.08733884,32.99636977,27.03923699,27.74680813,27.00033937,30.32015668,31.16771004,80.4216614,76.93989456,74.64159038,93.10935736,69.91542279,74.41470343,70.89930794,77.42900015,68.14844088,85.38408598,53.64359552,94.21867882,77.59408078,65.87146439,73.07109533,59.39392648,74.54258465,60.88835154,51.21019685,74.78463588
16.63663756,G10030,IK,24/10/2019,Medium,Expensive,Fast,Short,Warm,Storage tanks,No,Under review,Plastic,Rough,41.4291285,41.07417537,30.27014824,29.85974955,30.77669484,28.11371962,36.94787945,32.19310079,28.24981522,30.76598358,53.31420441,60.51286464,57.23690512,41.25410401,51.56641826,59.10917995,46.12201052,31.87679206,74.29562128,44.21428846,-45.23814831,-35.857416,-62.12439132,-41.22196694,-47.76052676,-60.30067974,-43.62258144,-40.57599694,-22.85860386,-29.83552311
22.06510726,G10031,IK,1/11/2019,Low,Expensive,Fast,NA,NA,Steam plant,Yes,NA,Ceramic,NA,16.71507919,8.538694215,11.50962847,NA,16.16760304,26.38567326,19.46338981,15.89305193,20.70651322,22.33713968,57.02920377,74.47876215,67.64081451,74.44367061,67.88540875,66.2108926,63.84242492,51.72082331,48.51008375,47.22129788,-30.2659606,-34.79088415,-27.3206913,-52.18158012,-28.6760354,-17.39142687,-50.99080945,-14.79953806,-40.03651168,-66.39486309
-0.905991386,G10032,IK,8/11/2019,High,Expensive,Fast,Very Long,Warm,Storage tanks,Yes,Checked,Ceramic,Textured,12.92048582,18.13868469,9.430105337,NA,NA,11.23488091,17.33815391,14.72340346,13.74863177,6.827343122,NA,32.98998719,41.81733266,38.4963913,50.24143804,36.43942028,33.41579659,43.25362461,NA,31.35314581,-61.62616415,-31.65882731,-58.51582814,-33.89462873,-55.77014434,-35.43815194,-52.49995381,-51.38559552,-59.21230079,NA
9.95373513,G10033,IK,14/11/2019,Low,Expensive,Medium,Very Long,Warm,Control room,No,Uncertain,Wooden,Rough,14.73954535,7.183738216,16.0367753,19.42516595,16.90065362,NA,9.103537468,11.86601918,9.227608027,8.192869864,55.63709815,49.2661569,64.84915596,68.86607755,71.26286909,56.68528185,57.02533794,61.72845248,73.00986369,49.11532388,9.059723978,20.78468689,19.5506611,9.811539998,5.111826612,13.79122428,-9.738233332,16.17485027,-5.900437379,7.244581632
21.76302739,G10034,IK,21/11/2019,Low,Expensive,Fast,Long,Warm,Storage tanks,Yes,Under review,Wooden,Textured,24.12009675,12.40160498,22.24913527,16.1322726,22.91848475,NA,17.02984391,16.13124255,24.48383077,17.98946614,68.19404105,52.24968689,50.30867906,72.23294394,64.12549536,71.06989013,67.73899391,49.08359227,73.04216629,78.70847527,17.76862739,24.56168142,32.87868257,3.602833479,12.47510438,-6.447752423,-8.121028097,11.79759363,10.56772979,25.68739419
29.44587044,G10035,IK,28/11/2019,High,Cheap,Fast,Long,Warm,Steam plant,Yes,Checked,Wooden,Textured,NA,33.29632181,NA,32.70995678,33.46587293,29.39790656,39.00554689,NA,30.68553377,33.59296965,71.99123115,84.29065432,NA,66.09296499,67.53661355,73.89683386,66.77949326,78.39195479,76.39277043,87.95286446,-16.90844674,-53.40258249,-59.73033532,-47.14505886,-57.66770681,NA,-54.42634573,-55.56582311,-23.65322942,-26.38727847
27.62943136,G10036,IK,6/12/2019,Low,Cheap,Fast,Long,Hot,Control room,Yes,Under review,Ceramic,Smooth,35.03328153,30.41682904,36.74190987,38.34932123,35.57766097,46.07706569,32.80030411,32.08164413,33.99912512,38.75451637,69.05448614,60.51474523,50.07205491,47.31170017,61.3989596,56.94625801,59.63572,59.88703422,57.33183801,60.60368318,44.05996396,41.95443661,32.56662151,31.80234675,42.54337523,67.71903787,52.79937208,60.12278958,59.25091198,50.69420788
27.48633313,G10037,HN,12/12/2019,Medium,Expensive,Medium,NA,Warm,Control room,Yes,Uncertain,Ceramic,Rough,16.09827671,15.81588151,18.34053423,18.70688573,35.03767943,14.46531155,21.814606,22.09537867,22.73926562,23.92089745,88.23609433,103.8604787,87.36900164,94.47855145,85.72094369,85.63196146,87.40141959,72.23993339,97.51480745,NA,0.108449302,NA,NA,-27.70622777,-4.625176658,NA,-3.135674681,-0.997504487,-22.25372923,-28.94086642
21.44357645,G10038,IK,20/12/2019,Medium,Cheap,Fast,Short,Cold,Steam plant,Yes,Uncertain,Wooden,Smooth,9.142475237,16.592724,17.58994517,10.83423884,20.8781792,NA,15.65310136,12.40442394,22.77678274,15.95151913,53.93384345,51.57445511,32.49413213,46.81997232,54.25156666,69.66582421,62.42397339,32.19887594,43.2454087,52.72011185,81.0220444,64.88289991,50.89212077,75.34727134,74.90891007,69.75610906,50.10428791,68.37883978,63.12231864,62.29296803
16.71238011,G10039,IK,26/12/2019,High,Cheap,Medium,Short,Warm,Control room,Yes,Checked,Ceramic,Textured,6.24700232,10.71498219,12.11090978,18.81225243,11.99424683,NA,10.53239206,15.12526307,8.610963681,21.25212772,62.21176971,60.38527702,67.01181495,70.24360921,58.92429651,81.85366728,74.298726,77.54725658,58.04568242,74.20333407,19.80039856,21.22497484,21.90713733,29.95524099,4.641208026,24.86635195,15.94934247,24.82106524,12.69008737,21.90708774
1.847773094,G10040,IK,2/01/2020,Medium,Cheap,Fast,Very Long,Warm,Control room,Yes,Checked,NA,NA,3.446326921,-5.965006549,-3.490918109,7.824669592,-0.562917574,2.493878602,NA,2.303069125,1.858585791,5.085753667,52.46265552,62.11499326,64.48485944,55.58869874,63.3584719,NA,65.36437088,50.9508192,49.16758567,70.83794156,61.78292056,NA,73.42014417,56.83126251,14.70446775,30.53318495,49.61395616,64.50761866,51.82490921,52.81758908
15.69629484,G10041,IK,9/01/2020,Medium,Fair,Fast,Long,Hot,Control room,No,Checked,Wooden,Textured,14.72224708,-2.25207663,13.58325324,5.428598996,5.513009368,6.194163046,7.990198416,7.817155376,2.518354762,9.431272004,29.19628297,72.41014998,72.76953052,45.68824295,47.35414461,45.02262986,46.86522092,48.25268197,39.89075181,43.84422562,-47.81490529,-38.413735,-17.81979745,-39.11132354,-34.68357869,-12.07279373,-6.302440639,-24.38239587,-50.90273655,-15.7762252
14.61437898,G10042,IK,17/01/2020,High,NA,Fast,NA,Warm,Storage tanks,Yes,Checked,Ceramic,Smooth,40.06944999,44.82677869,39.47735062,37.94190009,39.05442465,34.37031142,42.00395714,36.02059767,35.05125046,34.00880528,85.10347886,NA,77.14635216,88.6846312,62.24491599,77.20902738,80.01520874,90.68675523,79.65408191,92.73702905,-9.665800451,-35.31400328,-28.98062018,NA,-28.44693457,NA,-36.06070054,-19.5762827,-10.88352462,-24.01172056
13.62752455,G10043,IK,23/01/2020,Low,Expensive,Slow,NA,Hot,Storage tanks,Yes,Under review,NA,Textured,-9.963749078,12.89035623,10.95307954,8.265118737,-1.012130101,11.18242237,NA,-2.211335329,4.396698434,5.910691124,67.13124366,55.43088016,39.29504331,55.10137163,54.24051995,47.98100966,57.34119116,41.30830904,46.30236604,47.28910916,NA,-8.850466749,-7.809332894,1.136256815,-17.51230823,-14.49035966,NA,-30.66014505,4.332374623,-20.56273142
32.22442477,G10044,HN,30/01/2020,High,Expensive,Fast,Long,Warm,Steam plant,No,Under review,Wooden,Textured,38.75101443,39.16797703,39.85737167,46.96163183,33.94251176,32.39502849,41.69778283,41.517277,40.99723127,37.53731528,54.3194374,63.97777525,58.33792246,53.48545021,51.61658879,44.42158371,67.8472388,54.60062785,67.76098301,68.08078374,96.81654305,65.8225276,112.4863815,80.38425042,93.8644266,99.9144065,118.162289,79.39538304,91.52316931,80.75096537
16.91751831,G10045,HN,6/02/2020,High,Expensive,Fast,Short,Hot,Steam plant,No,Checked,Ceramic,Smooth,8.642927554,6.411857814,-0.023717222,6.120754151,12.05397426,7.266966945,-10.86651472,0.137775371,4.725572264,9.244512769,35.15950747,43.51201224,48.62504721,37.53730792,49.79222414,25.07937647,51.89653661,64.79543179,49.2033486,48.94667899,76.32697504,71.80081,62.68562217,71.89843064,58.39077871,73.8295613,57.18503089,53.78660316,61.60749432,54.92307499
16.59666808,G10046,HN,13/02/2020,Low,Cheap,Medium,Short,Hot,NA,Yes,Checked,Plastic,Textured,NA,30.47197745,10.53601318,23.89903894,20.3429301,NA,23.55898762,29.71514239,25.04357457,30.16081249,51.38429221,NA,70.42553844,71.17042294,47.80665332,51.78619275,61.69700042,50.51814529,50.33365478,67.31684115,45.34525139,NA,NA,42.8476688,41.22797099,54.66309047,49.97635552,38.09972835,41.82287871,42.13956137
16.6399958,G10047,IK,20/02/2020,Medium,Expensive,Fast,Short,Warm,Storage tanks,No,Under review,Ceramic,Textured,31.93452269,33.62474374,24.61710044,31.16302597,29.99549484,34.65716288,30.24735934,32.07045222,35.32255915,32.88048744,62.72825573,55.09927155,65.05029554,51.32245007,43.66098722,49.77860583,60.4881574,54.87629232,74.83856443,63.69538063,71.48797689,93.09403913,98.03441038,110.0561155,88.64327938,91.01020276,95.89779349,94.94224362,64.21125168,82.06803565
11.37729992,G10048,IK,27/02/2020,Medium,Cheap,Fast,Short,Warm,Storage tanks,No,Under review,Metal,Textured,9.70901517,3.763956353,13.65797626,7.010062989,0.755363488,11.40785357,2.498888181,13.30996525,1.796229032,9.445181248,87.15710888,89.90829469,73.09676731,99.15589759,82.70631308,75.60215741,93.84599319,66.82934065,86.09517533,83.04968109,-34.45496148,-30.72364546,-29.26083204,-23.39725237,-45.35800027,-34.6714876,-17.15333553,-32.84626692,-35.35433708,-20.68965424
16.65988734,G10049,IK,5/03/2020,Medium,Expensive,Fast,Long,Hot,Storage tanks,Yes,Checked,Wooden,Textured,14.52090902,NA,2.223909216,11.5270759,9.178458444,10.14024439,7.845764139,16.80164664,NA,3.505211933,66.87614748,87.63551115,75.48387363,77.41885639,NA,67.53945612,77.00002569,68.42689256,68.43608028,66.85745836,-25.4321622,-22.05394409,-18.85873362,-23.65878436,-30.03403672,NA,-36.11124971,-7.748548858,NA,-19.91166145
